date,team,opponent,location,result,overtimes,points,opp_points,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,fouls,disqualifications,technical_fouls,opp_field_goals_made,opp_field_goals_attempted,opp_three_point_field_goals_made,opp_three_point_field_goals_attempted,opp_free_throws_made,opp_free_throws_attempted,opp_offensive_rebounds,opp_defensive_rebounds,opp_rebounds,opp_assists,opp_turnovers,opp_steals,opp_blocks,opp_fouls,opp_disqualifications,opp_technical_fouls
02/28/2024,The Citadel,ETSU,home,L,0,63,81,21,46,1,10,20,31,10,17,27,9,15,5,3,16,0,0,30,59,6,19,15,19,14,21,35,14,13,8,4,24,0,0
03/02/2024,The Citadel,Samford,away,L,0,80,92,28,57,6,17,18,26,10,20,30,16,14,6,2,25,1,2,28,54,11,28,25,29,7,24,31,18,13,7,3,24,0,2
03/08/2024,The Citadel,Mercer,neutral,L,0,76,84,29,63,5,17,13,23,11,20,31,11,10,3,3,16,1,0,30,53,8,15,16,26,6,29,35,14,9,7,7,18,0,0
11/06/2023,Ohio St.,Oakland,home,W,0,79,73,24,52,7,25,24,30,13,29,42,14,13,4,3,17,0,0,24,61,14,35,11,15,11,19,30,12,9,5,0,29,2,0
11/10/2023,Ohio St.,Texas A&M,home,L,0,66,73,26,62,4,19,10,17,12,23,35,11,8,2,10,21,1,0,27,63,3,18,16,23,16,29,45,8,6,3,1,18,1,0
11/15/2023,Ohio St.,Merrimack,home,W,0,76,52,26,58,8,13,16,23,16,26,42,18,13,9,2,8,0,0,20,50,9,25,3,5,4,21,25,8,19,6,5,22,2,0
11/19/2023,Ohio St.,Western Mich.,home,W,0,73,56,29,62,10,25,5,11,9,30,39,15,8,10,6,14,0,0,23,62,7,26,3,9,12,25,37,11,11,3,1,11,0,0
11/24/2023,Ohio St.,Alabama,neutral,W,0,92,81,27,50,10,18,28,30,7,25,32,10,14,9,1,24,0,0,26,56,9,30,20,26,7,17,24,10,12,5,3,26,1,0
11/25/2023,Ohio St.,Santa Clara,neutral,W,0,86,56,33,63,13,28,7,9,11,24,35,22,7,8,4,20,0,0,21,55,6,20,8,16,16,21,37,9,15,3,1,15,0,1
11/29/2023,Ohio St.,Central Mich.,home,W,0,88,61,31,66,7,24,19,23,16,28,44,20,8,4,3,18,0,0,22,55,6,16,11,20,10,20,30,7,15,6,5,18,1,0
12/03/2023,Ohio St.,Minnesota,home,W,0,84,74,26,52,9,17,23,28,11,23,34,11,14,8,7,18,0,0,28,58,4,14,14,20,11,18,29,13,13,9,2,22,0,0
12/06/2023,Ohio St.,Miami (OH),home,W,0,84,64,28,62,9,23,19,25,18,22,40,19,9,5,4,14,0,1,24,55,7,12,9,11,10,19,29,9,16,5,2,19,0,1
12/09/2023,Ohio St.,Penn St.,away,L,0,80,83,27,60,11,26,15,22,15,28,43,21,16,2,3,18,0,0,31,65,10,24,11,19,12,19,31,11,8,10,1,18,0,0
12/16/2023,Ohio St.,UCLA,neutral,W,0,67,60,25,56,1,15,16,21,8,27,35,9,13,4,4,19,1,0,24,62,1,10,11,18,11,26,37,9,10,8,3,22,0,0
12/21/2023,Ohio St.,New Orleans,home,W,0,78,36,26,59,8,23,18,23,14,35,49,16,12,6,3,18,0,0,12,48,1,10,11,21,6,22,28,3,15,4,5,21,1,0
12/30/2023,Ohio St.,West Virginia,neutral,W,1,78,75,26,73,11,33,15,25,18,29,47,15,11,9,4,19,1,0,29,69,5,22,12,16,13,34,47,14,14,3,2,21,1,0
01/03/2024,Ohio St.,Rutgers,home,W,0,76,72,28,60,11,24,9,12,8,27,35,17,13,4,3,10,0,0,27,67,6,24,12,14,13,26,39,7,11,5,5,13,0,0
01/06/2024,Ohio St.,Indiana,away,L,0,65,71,25,69,7,27,8,9,22,27,49,13,14,3,10,15,0,0,27,59,5,12,12,16,8,20,28,16,4,8,3,15,0,0
01/10/2024,Ohio St.,Wisconsin,home,L,0,60,71,25,55,6,18,4,10,9,24,33,10,8,2,7,12,0,0,27,57,7,22,10,11,7,25,32,14,5,5,3,13,0,0
01/15/2024,Ohio St.,Michigan,away,L,0,65,73,25,66,3,25,12,14,10,28,38,8,4,5,5,13,0,0,27,63,12,23,7,10,10,32,42,15,9,1,3,15,0,0
01/20/2024,Ohio St.,Penn St.,home,W,0,79,67,27,59,3,18,22,25,9,34,43,15,6,6,5,8,0,0,26,70,11,24,4,5,11,25,36,10,8,3,0,21,0,0
01/23/2024,Ohio St.,Nebraska,away,L,0,69,83,27,56,8,23,7,12,6,22,28,19,9,2,7,13,0,0,30,61,14,26,9,12,9,26,35,19,6,5,2,11,0,0
01/27/2024,Ohio St.,Northwestern,away,L,0,58,83,14,41,5,21,25,33,8,20,28,9,11,5,4,16,0,0,30,52,10,19,13,17,4,26,30,16,7,4,2,23,1,0
01/30/2024,Ohio St.,Illinois,home,L,0,75,87,30,60,4,12,11,15,8,20,28,11,6,4,4,18,0,0,31,60,7,17,18,20,11,25,36,8,6,2,4,15,0,1
02/02/2024,Ohio St.,Iowa,away,L,0,77,79,27,58,7,16,16,21,13,17,30,15,10,4,3,18,1,0,29,54,3,10,18,22,9,19,28,13,9,6,6,16,0,0
02/06/2024,Ohio St.,Indiana,home,L,0,73,76,22,53,5,17,24,27,7,23,30,10,12,4,4,23,0,0,25,56,5,13,21,31,12,24,36,12,11,5,3,21,0,1
02/10/2024,Ohio St.,Maryland,home,W,2,79,75,29,66,4,17,17,20,6,33,39,9,9,6,5,25,2,0,24,62,7,17,20,30,11,31,42,11,12,3,1,20,0,0
02/13/2024,Ohio St.,Wisconsin,away,L,0,54,62,23,56,7,18,1,2,7,19,26,9,8,7,3,16,1,0,22,50,7,21,11,16,12,27,39,13,12,4,0,12,0,0
02/18/2024,Ohio St.,Purdue,home,W,0,73,69,28,58,7,21,10,11,7,16,23,13,6,9,3,20,1,0,23,53,3,9,20,20,14,22,36,13,14,3,5,14,0,0
02/22/2024,Ohio St.,Minnesota,away,L,0,79,88,29,57,7,22,14,18,9,17,26,12,11,5,4,23,0,0,28,56,8,19,24,31,13,19,32,17,9,6,3,17,0,0
02/25/2024,Ohio St.,Michigan St.,away,W,0,60,57,22,57,3,17,13,18,13,26,39,8,10,7,5,14,0,0,22,55,4,15,9,11,8,24,32,9,10,8,5,14,0,0
02/29/2024,Ohio St.,Nebraska,home,W,0,78,69,23,54,8,21,24,28,9,34,43,13,13,2,3,9,0,0,26,67,10,33,7,8,8,25,33,15,8,7,1,21,1,0
03/03/2024,Ohio St.,Michigan,home,W,0,84,61,27,48,5,12,25,31,5,26,31,11,16,14,4,16,0,1,20,55,5,18,16,22,11,18,29,6,18,6,2,20,1,0
03/10/2024,Ohio St.,Rutgers,away,W,0,73,51,24,48,9,20,16,21,6,33,39,14,15,5,8,22,0,0,15,55,4,18,17,28,13,20,33,7,11,8,4,20,1,0
03/14/2024,Ohio St.,Iowa,neutral,W,0,90,78,31,60,11,20,17,26,10,32,42,18,11,4,6,21,1,0,26,62,8,21,18,27,11,25,36,19,8,3,4,23,0,0
03/15/2024,Ohio St.,Illinois,neutral,L,0,74,77,30,66,4,15,10,13,14,26,40,15,11,6,5,27,2,0,26,62,4,15,21,32,19,25,44,12,11,2,4,13,0,0
11/06/2023,Charlotte,Maine,home,W,0,69,52,23,43,6,17,17,21,2,32,34,14,14,5,3,16,0,0,18,54,6,24,10,19,6,19,25,11,8,8,1,18,0,0
11/10/2023,Charlotte,Liberty,neutral,L,0,59,71,25,52,5,13,4,5,8,19,27,13,9,4,3,11,0,0,29,55,10,25,3,7,10,20,30,12,9,1,3,12,0,0
11/15/2023,Charlotte,Utah Valley,home,W,0,62,45,23,57,5,21,11,15,9,30,39,15,12,9,2,15,0,0,18,53,3,16,6,11,8,23,31,6,14,6,1,16,0,0
11/19/2023,Charlotte,George Mason,neutral,W,0,54,49,17,46,4,14,16,20,7,27,34,8,11,6,6,15,0,1,16,48,5,18,12,15,7,26,33,8,12,6,0,19,0,1
11/20/2023,Charlotte,UCF,neutral,L,1,71,74,28,66,4,14,11,16,8,28,36,13,10,6,4,21,1,0,25,67,5,20,19,24,17,34,51,7,14,8,10,16,0,0
11/25/2023,Charlotte,Georgia St.,home,W,0,65,57,21,45,2,11,21,28,3,23,26,6,8,7,2,15,0,0,21,56,5,20,10,10,12,22,34,12,15,4,2,24,1,0
11/29/2023,Charlotte,Davidson,home,L,0,81,85,31,57,9,26,10,12,5,20,25,18,7,6,4,16,0,0,30,56,12,23,13,16,5,20,25,19,9,5,0,11,0,0
12/05/2023,Charlotte,Stetson,home,W,0,85,62,32,59,11,25,10,11,8,25,33,25,7,7,3,19,0,0,20,51,6,19,16,17,4,16,20,8,10,2,2,13,0,0
12/09/2023,Charlotte,Duke,away,L,0,56,80,21,52,4,20,10,16,8,17,25,9,11,4,6,19,0,0,24,48,10,18,22,28,9,27,36,15,11,7,2,14,0,0
12/16/2023,Charlotte,Richmond,away,L,0,56,64,19,55,10,35,8,12,10,30,40,13,14,3,3,18,0,0,24,58,3,17,13,20,7,28,35,9,5,10,3,12,0,0
12/22/2023,Charlotte,Greensboro,home,W,0,91,44,34,62,11,27,12,15,13,21,34,21,4,13,4,5,0,1,17,46,8,18,2,4,9,17,26,8,20,1,4,14,1,1
12/29/2023,Charlotte,Stetson,away,L,0,75,79,29,61,6,20,11,14,10,22,32,13,9,7,1,11,1,0,29,57,10,27,11,11,6,24,30,13,10,6,2,13,0,0
01/02/2024,Charlotte,SMU,away,L,0,54,66,18,53,6,20,12,19,9,22,31,12,11,5,3,13,0,0,27,62,2,14,10,14,16,29,45,14,8,6,7,18,0,0
01/06/2024,Charlotte,Fla. Atlantic,home,W,0,70,68,26,58,6,23,12,13,11,23,34,12,9,5,4,19,0,0,23,53,5,19,17,20,10,20,30,5,10,6,0,15,0,0
01/10/2024,Charlotte,Tulsa,home,W,0,84,76,27,60,9,27,21,26,13,28,41,14,10,1,3,21,0,0,24,59,9,25,19,26,10,24,34,11,8,6,0,22,0,0
01/13/2024,Charlotte,UTSA,away,W,0,66,58,24,51,4,17,14,22,5,21,26,12,8,11,5,16,0,0,21,60,5,25,11,16,18,28,46,7,17,4,2,18,1,0
01/16/2024,Charlotte,Rice,away,W,1,81,79,29,63,10,22,13,20,19,17,36,17,10,11,5,17,1,0,29,55,10,22,11,17,12,21,33,18,13,6,4,18,0,0
01/20/2024,Charlotte,North Texas,home,W,0,56,44,20,47,6,16,10,13,9,26,35,11,10,4,4,12,0,0,17,53,1,17,9,11,11,19,30,4,7,6,2,11,0,0
01/23/2024,Charlotte,UAB,home,W,0,76,70,25,48,6,17,20,28,8,15,23,16,7,7,2,15,0,0,25,47,5,13,15,22,9,17,26,12,12,5,4,18,0,0
01/27/2024,Charlotte,Tulane,away,W,0,75,71,23,54,6,23,23,28,10,32,42,11,9,1,6,17,0,0,28,68,6,23,9,14,11,23,34,13,3,5,4,20,0,0
02/03/2024,Charlotte,East Carolina,home,W,0,67,52,24,53,4,17,15,18,12,30,42,14,11,5,5,13,0,0,17,52,4,21,14,18,7,18,25,6,8,7,2,15,0,0
02/06/2024,Charlotte,South Fla.,away,L,0,69,72,23,50,6,19,17,21,7,25,32,12,11,1,4,21,1,1,24,59,7,21,17,24,11,22,33,14,5,5,4,18,0,1
02/11/2024,Charlotte,Temple,away,W,0,73,70,22,45,8,19,21,29,5,27,32,14,12,1,4,10,0,0,27,60,7,21,9,12,7,21,28,15,5,7,1,20,1,0
02/15/2024,Charlotte,UTSA,home,W,0,79,70,26,54,6,21,21,28,8,28,36,11,8,4,3,16,0,0,24,67,10,33,12,20,18,25,43,11,9,6,3,21,0,0
02/18/2024,Charlotte,Wichita St.,home,W,0,72,61,25,52,5,13,17,23,6,27,33,9,6,7,5,12,0,0,25,58,4,14,7,16,11,24,35,7,10,3,2,14,0,0
02/21/2024,Charlotte,Memphis,away,L,0,52,76,20,46,6,21,6,11,4,16,20,12,12,4,0,20,0,1,26,52,8,23,16,25,14,24,38,13,15,8,3,19,0,1
02/24/2024,Charlotte,Tulsa,away,L,0,67,69,25,49,9,21,8,12,4,20,24,18,10,4,2,12,0,0,27,53,7,19,8,12,7,22,29,12,8,7,2,13,0,0
03/02/2024,Charlotte,South Fla.,home,L,0,61,76,21,52,5,18,14,20,9,19,28,9,11,2,2,18,1,0,27,56,8,20,14,21,15,27,42,14,7,9,2,18,0,0
03/06/2024,Charlotte,Rice,home,W,0,69,64,22,61,6,27,19,23,14,27,41,11,8,3,2,16,1,0,25,50,4,14,10,17,2,29,31,12,9,4,6,15,0,0
03/09/2024,Charlotte,East Carolina,away,W,0,82,72,27,49,11,21,17,21,5,19,24,17,11,11,0,12,0,1,24,45,8,18,16,17,3,18,21,15,14,8,2,16,0,1
11/10/2023,UNC Greensboro,N.C. A&T,home,W,0,94,78,34,72,15,29,11,13,19,30,49,21,14,5,1,20,0,0,25,59,9,28,19,29,9,19,28,13,8,9,6,14,0,0
11/14/2023,UNC Greensboro,Vanderbilt,away,L,0,70,74,29,70,7,29,5,7,11,20,31,7,5,5,3,19,0,0,23,57,11,29,17,18,13,31,44,12,12,1,3,10,0,0
11/17/2023,UNC Greensboro,Arkansas,away,W,0,78,72,26,54,9,24,17,23,5,27,32,15,10,8,1,22,0,0,24,55,4,23,20,25,6,24,30,7,13,4,6,22,0,0
11/24/2023,UNC Greensboro,Kansas City,neutral,W,0,76,64,25,50,12,27,14,23,8,24,32,14,10,7,1,20,0,0,19,53,12,34,14,21,11,23,34,14,13,3,2,21,0,0
11/25/2023,UNC Greensboro,Delaware,neutral,W,0,88,77,28,58,11,27,21,26,7,23,30,11,7,10,3,19,0,0,25,60,11,30,16,21,13,27,40,17,12,5,2,18,1,1
11/26/2023,UNC Greensboro,UIC,neutral,W,0,58,57,21,56,3,19,13,21,5,25,30,7,3,9,3,14,0,0,20,51,8,30,9,13,7,33,40,11,14,0,5,16,0,0
12/01/2023,UNC Greensboro,William Peace,home,W,0,88,56,33,56,9,20,13,20,10,34,44,20,12,6,2,17,0,0,19,58,6,26,12,18,9,16,25,16,11,5,0,15,0,0
12/07/2023,UNC Greensboro,Eastern Ky.,home,W,1,87,85,30,63,13,24,14,17,13,26,39,16,14,4,3,20,1,0,32,70,9,20,12,21,18,21,39,11,10,10,5,20,0,1
12/10/2023,UNC Greensboro,Elon,home,W,0,82,73,28,61,10,28,16,20,9,33,42,17,10,4,5,18,0,0,25,69,8,26,15,20,9,26,35,12,7,7,1,16,1,0
12/16/2023,UNC Greensboro,Marshall,away,L,0,65,72,24,65,13,41,4,7,14,26,40,14,12,8,1,18,0,0,24,64,9,21,15,21,18,29,47,17,11,4,1,11,0,0
12/19/2023,UNC Greensboro,High Point,away,L,0,63,74,24,59,9,25,6,10,8,22,30,12,8,4,0,21,0,0,24,49,11,30,15,22,7,29,36,11,13,4,4,16,0,0
12/21/2023,UNC Greensboro,Virginia-Lynchburg,home,W,0,135,57,55,82,15,26,10,12,12,56,68,32,10,5,3,9,0,0,22,79,4,30,9,13,4,17,21,2,6,9,1,11,0,0
12/29/2023,UNC Greensboro,Texas,away,L,0,37,72,14,47,3,19,6,17,9,23,32,6,16,4,4,18,0,1,25,53,10,23,12,18,10,29,39,13,11,3,6,18,0,1
01/03/2024,UNC Greensboro,Furman,home,W,0,79,68,31,64,11,22,6,8,12,25,37,17,12,10,2,15,0,0,21,65,7,31,19,23,20,22,42,10,12,8,5,12,0,0
01/06/2024,UNC Greensboro,ETSU,home,W,0,70,54,28,60,9,25,5,8,9,35,44,20,17,7,1,12,0,0,20,59,7,30,7,14,8,23,31,6,13,11,4,12,0,0
01/11/2024,UNC Greensboro,Samford,away,L,0,70,79,25,61,10,29,10,17,13,21,34,20,14,12,4,20,1,0,26,55,8,22,19,26,12,27,39,13,15,9,3,19,0,0
01/13/2024,UNC Greensboro,Chattanooga,away,W,0,70,54,26,53,14,26,4,6,3,24,27,18,12,8,4,15,0,0,17,55,7,34,13,15,12,21,33,5,13,7,5,11,0,0
01/17/2024,UNC Greensboro,The Citadel,home,W,0,73,67,27,54,8,20,11,13,10,16,26,16,9,12,2,13,0,0,23,50,10,25,11,13,11,17,28,10,15,5,2,16,0,0
01/20/2024,UNC Greensboro,Wofford,home,W,0,82,59,29,55,8,23,16,19,10,26,36,16,6,4,2,17,0,0,20,53,7,26,12,17,11,17,28,9,9,0,2,16,0,0
01/24/2024,UNC Greensboro,Western Caro.,away,W,1,85,82,29,66,12,26,15,20,12,30,42,13,8,4,3,19,0,0,27,71,10,32,18,26,17,28,45,6,7,5,3,19,1,0
01/27/2024,UNC Greensboro,Mercer,home,L,0,64,70,20,51,7,25,17,26,10,27,37,11,13,4,4,16,0,0,27,60,4,13,12,17,9,25,34,12,7,7,1,21,1,0
01/31/2024,UNC Greensboro,VMI,away,W,0,85,79,28,71,10,26,19,24,15,23,38,14,8,7,2,22,1,0,25,54,6,21,23,26,5,29,34,12,16,4,1,18,0,0
02/04/2024,UNC Greensboro,Furman,away,W,0,89,87,29,54,13,22,18,19,9,21,30,19,11,6,6,21,0,0,26,54,12,30,23,27,9,17,26,18,8,5,1,17,0,0
02/08/2024,UNC Greensboro,Samford,home,L,0,69,78,27,59,7,24,8,10,11,24,35,10,17,9,3,23,1,1,25,51,12,25,16,27,6,22,28,19,12,11,2,18,0,1
02/10/2024,UNC Greensboro,Chattanooga,home,L,0,61,89,19,51,13,29,10,15,9,16,25,12,11,2,3,10,0,0,32,54,15,27,10,12,7,23,30,15,8,9,2,14,0,0
02/14/2024,UNC Greensboro,The Citadel,away,W,0,76,61,29,56,13,27,5,8,6,22,28,17,9,8,2,17,0,0,18,46,4,15,21,29,9,23,32,9,13,8,2,11,0,0
02/17/2024,UNC Greensboro,Wofford,away,W,0,58,47,21,58,7,29,9,11,10,25,35,15,11,12,0,16,1,0,15,46,6,30,11,14,8,28,36,8,18,5,0,17,1,0
02/21/2024,UNC Greensboro,Western Caro.,home,W,0,71,65,22,46,8,17,19,22,7,22,29,8,12,4,1,16,0,0,22,54,6,19,15,16,9,20,29,7,11,4,0,20,1,0
02/24/2024,UNC Greensboro,Mercer,away,L,0,72,86,20,48,9,21,23,29,9,22,31,12,13,7,2,21,0,0,27,58,10,21,22,23,9,21,30,15,9,7,1,24,0,0
02/28/2024,UNC Greensboro,VMI,home,W,0,100,58,37,64,16,27,10,12,7,28,35,18,7,10,1,12,0,0,22,53,5,11,9,13,5,20,25,7,14,3,2,11,1,0
03/02/2024,UNC Greensboro,ETSU,away,L,0,65,66,23,54,11,29,8,15,13,19,32,14,13,8,4,13,1,1,23,51,6,17,14,19,11,22,33,11,16,5,5,15,0,0
03/09/2024,UNC Greensboro,ETSU,neutral,L,0,62,73,24,60,7,27,7,9,14,19,33,11,15,10,5,16,0,0,26,60,12,24,9,18,18,24,42,10,14,8,2,12,0,0
11/06/2023,Southern Miss.,William Carey,home,W,0,64,42,25,68,3,21,11,20,17,40,57,11,11,4,2,12,0,0,14,61,3,28,11,14,9,31,40,6,12,8,1,16,0,0
11/10/2023,Southern Miss.,Akron,away,L,0,54,72,23,58,5,15,3,10,10,24,34,14,15,8,3,19,2,0,26,55,9,30,11,13,4,28,32,14,13,9,2,14,0,0
11/15/2023,Southern Miss.,Xavier (LA),home,W,0,76,45,26,60,5,21,19,30,15,35,50,13,15,15,5,18,0,0,14,55,5,24,12,15,8,23,31,7,23,8,0,20,0,0
11/19/2023,Southern Miss.,Utah Valley,neutral,L,0,65,67,22,54,6,12,15,24,9,20,29,11,13,10,4,19,2,0,25,53,8,22,9,14,12,27,39,18,21,8,4,18,0,0
11/20/2023,Southern Miss.,Cal St. Fullerton,neutral,L,0,67,74,22,55,6,17,17,22,10,18,28,9,8,10,4,25,1,1,23,44,6,14,22,28,7,25,32,13,13,5,5,16,0,0
11/22/2023,Southern Miss.,South Dakota St.,home,L,0,54,65,16,55,5,23,17,31,13,19,32,6,8,9,5,19,1,0,22,51,11,23,10,18,14,34,48,13,17,8,4,23,0,0
11/25/2023,Southern Miss.,Milwaukee,away,W,0,90,84,31,61,12,23,16,20,14,21,35,15,12,10,8,17,1,0,28,61,11,31,17,21,14,19,33,16,13,5,5,16,0,0
12/01/2023,Southern Miss.,UAB,away,W,0,85,82,28,52,6,16,23,29,6,27,33,16,9,7,3,22,1,0,26,56,8,22,22,33,12,20,32,13,11,6,1,19,0,0
12/09/2023,Southern Miss.,Northwestern St.,home,W,0,83,74,30,61,5,19,18,20,17,23,40,19,14,7,4,15,0,0,27,59,11,27,9,16,12,14,26,14,11,9,3,18,0,0
12/13/2023,Southern Miss.,McNeese,away,L,0,48,67,19,68,7,25,3,4,16,28,44,10,8,3,5,14,1,1,26,64,7,20,8,17,15,33,48,14,7,6,2,9,0,0
12/18/2023,Southern Miss.,Lamar University,away,W,0,82,79,29,62,10,27,14,22,13,28,41,18,17,5,5,17,0,1,31,68,6,22,11,15,11,25,36,20,13,8,4,16,0,1
12/23/2023,Southern Miss.,Ole Miss,neutral,L,0,72,89,21,44,7,15,23,27,6,23,29,7,16,5,1,20,1,0,29,59,11,19,20,28,11,20,31,17,7,11,2,19,0,0
12/30/2023,Southern Miss.,Ga. Southern,away,L,0,67,88,24,62,5,16,14,24,10,18,28,4,13,13,2,13,0,0,34,59,15,29,5,9,8,33,41,20,21,10,8,19,0,0
01/04/2024,Southern Miss.,Georgia St.,home,W,0,79,73,31,68,6,19,11,18,10,32,42,20,11,5,8,17,1,2,28,65,6,24,11,21,10,33,43,7,14,7,2,19,1,1
01/06/2024,Southern Miss.,James Madison,home,W,0,81,71,26,53,4,15,25,33,8,30,38,13,10,4,5,19,0,2,28,71,2,17,13,19,18,24,42,10,10,5,4,22,0,2
01/11/2024,Southern Miss.,ULM,away,W,0,71,58,22,56,6,20,21,27,9,30,39,10,11,9,10,15,0,0,22,60,3,16,11,19,13,26,39,10,16,8,2,21,1,0
01/13/2024,Southern Miss.,Troy,away,L,0,56,82,19,56,4,19,14,20,14,20,34,10,18,5,6,19,2,1,26,62,9,23,21,28,18,27,45,17,9,7,3,17,0,1
01/17/2024,Southern Miss.,Arkansas St.,home,W,0,69,66,23,65,7,23,16,21,12,38,50,8,8,6,9,13,0,0,21,61,14,34,10,17,7,34,41,15,10,3,5,16,0,0
01/20/2024,Southern Miss.,Troy,home,W,0,64,63,23,51,10,21,8,13,7,26,33,15,14,6,4,10,0,0,22,53,10,21,9,13,7,25,32,13,12,12,0,13,0,0
01/24/2024,Southern Miss.,Coastal Carolina,away,W,0,79,63,27,56,13,29,12,17,10,24,34,19,10,6,4,14,0,0,27,58,4,15,5,11,10,22,32,8,11,6,1,15,0,0
01/27/2024,Southern Miss.,Marshall,away,L,0,67,83,24,51,10,25,9,10,7,19,26,14,16,4,2,17,1,0,31,55,8,18,13,21,10,21,31,14,9,8,3,12,0,0
01/31/2024,Southern Miss.,Arkansas St.,away,L,0,71,78,21,59,5,14,24,29,11,21,32,8,4,7,5,18,0,0,29,62,7,18,13,20,15,28,43,11,9,1,7,20,1,0
02/03/2024,Southern Miss.,Texas St.,away,L,0,55,60,16,49,4,22,19,25,8,24,32,6,13,11,4,17,1,0,25,61,1,7,9,15,16,27,43,7,13,11,2,17,0,0
02/07/2024,Southern Miss.,Old Dominion,home,W,0,78,73,25,54,9,18,19,32,10,33,43,12,17,5,6,15,0,0,26,63,6,20,15,19,6,27,33,7,9,12,5,20,0,0
02/10/2024,Southern Miss.,Western Mich.,home,W,0,86,54,33,59,12,26,8,13,10,29,39,22,12,7,4,22,0,0,15,49,3,14,21,26,8,20,28,9,12,7,2,15,0,0
02/15/2024,Southern Miss.,ULM,home,L,0,59,68,19,46,4,20,17,21,9,27,36,7,18,4,7,20,1,1,24,58,7,20,13,18,11,19,30,16,8,12,0,18,0,0
02/17/2024,Southern Miss.,Texas St.,home,W,0,78,74,27,53,5,11,19,22,8,26,34,10,13,4,5,16,1,0,29,64,3,9,13,21,13,20,33,5,6,10,1,17,1,0
02/22/2024,Southern Miss.,South Alabama,home,L,0,64,83,22,63,2,14,18,29,13,26,39,9,15,9,6,24,1,3,25,48,8,13,25,36,4,34,38,10,16,5,1,21,1,0
02/24/2024,Southern Miss.,Louisiana,home,W,0,82,71,30,57,7,15,15,24,15,31,46,15,16,7,1,16,0,0,26,66,6,25,13,18,11,18,29,13,9,11,1,19,0,0
02/28/2024,Southern Miss.,South Alabama,away,L,0,70,73,25,56,3,19,17,23,7,27,34,6,12,10,5,14,0,0,29,61,10,28,5,9,8,27,35,12,15,8,3,18,0,0
03/01/2024,Southern Miss.,Louisiana,away,L,0,61,77,24,60,4,18,9,14,10,29,39,7,19,6,6,15,0,0,30,71,6,23,11,15,12,30,42,9,7,17,3,15,0,0
03/07/2024,Southern Miss.,Texas St.,neutral,L,0,59,75,22,54,4,16,11,19,9,18,27,12,15,8,6,19,1,0,26,56,2,7,21,27,15,29,44,8,15,9,1,16,0,1
11/06/2023,UTRGV,S'western Adventist,home,W,0,110,59,44,87,9,37,13,22,21,34,55,31,12,22,6,18,0,0,19,53,7,15,14,18,3,29,32,13,27,5,2,17,1,0
11/10/2023,UTRGV,South Dakota,away,L,0,79,100,29,73,4,24,17,25,17,21,38,15,14,12,3,22,1,0,34,63,11,22,21,25,11,31,42,17,18,8,3,18,0,0
11/14/2023,UTRGV,TCU,away,L,0,55,88,23,56,2,11,7,13,8,18,26,15,21,9,7,14,0,0,35,68,8,17,10,11,15,29,44,24,18,13,9,17,0,0
11/17/2023,UTRGV,Oklahoma,away,L,0,66,90,22,53,5,16,17,27,6,22,28,8,16,10,2,20,1,0,33,68,7,23,17,21,16,30,46,17,13,8,4,23,0,1
11/20/2023,UTRGV,North American,home,W,0,92,73,33,59,11,27,15,24,7,33,40,25,17,11,3,17,0,0,26,63,12,27,9,13,6,26,32,19,17,7,3,18,0,0
11/24/2023,UTRGV,Hawaii,neutral,L,0,57,76,21,63,1,12,14,20,10,27,37,4,13,6,2,11,0,0,27,58,11,24,11,13,6,35,41,14,16,9,2,16,0,0
11/25/2023,UTRGV,Arkansas St.,neutral,L,0,58,75,19,60,1,9,19,27,13,21,34,7,7,9,6,15,0,0,24,59,12,29,15,20,16,34,50,16,14,4,5,19,0,0
11/29/2023,UTRGV,Grand Canyon,home,L,0,69,79,19,56,5,17,26,34,13,18,31,12,14,8,2,28,1,1,25,46,5,14,24,37,10,29,39,13,19,9,11,26,3,0
12/02/2023,UTRGV,Tarleton St.,away,L,0,75,77,25,55,6,14,19,26,12,21,33,10,17,10,1,21,0,0,28,62,3,13,18,23,14,23,37,13,14,11,9,23,1,0
12/06/2023,UTRGV,A&M-Corpus Christi,away,W,0,76,74,25,50,6,19,20,29,1,25,26,13,9,4,4,21,0,0,23,62,4,20,24,31,16,30,46,11,11,3,4,21,1,0
12/15/2023,UTRGV,A&M-Corpus Christi,home,L,0,76,86,21,47,7,19,27,38,4,24,28,13,16,8,8,19,1,0,35,70,2,11,14,19,15,28,43,19,11,10,3,29,3,1
12/18/2023,UTRGV,Chicago St.,away,L,0,68,78,19,50,3,17,27,33,10,22,32,9,19,8,1,21,1,0,26,60,4,15,22,30,14,24,38,17,16,14,4,21,1,0
12/30/2023,UTRGV,UIW,home,W,0,77,74,26,61,5,18,20,29,20,27,47,15,15,9,7,18,1,1,27,66,8,27,12,17,14,19,33,18,14,9,8,23,0,1
01/04/2024,UTRGV,SFA,home,L,0,78,85,26,59,6,14,20,31,17,21,38,18,20,6,1,26,2,0,25,56,6,19,29,36,15,20,35,15,20,12,3,26,0,0
01/06/2024,UTRGV,Abilene Christian,away,L,1,89,91,32,62,6,19,19,28,9,27,36,18,21,9,2,28,3,0,31,58,4,12,25,39,6,27,33,17,15,8,4,22,2,0
