Didn't find Card
date,team,opponent,location,result,overtimes,points,opp_points,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,fouls,disqualifications,technical_fouls,opp_field_goals_made,opp_field_goals_attempted,opp_three_point_field_goals_made,opp_three_point_field_goals_attempted,opp_free_throws_made,opp_free_throws_attempted,opp_offensive_rebounds,opp_defensive_rebounds,opp_rebounds,opp_assists,opp_turnovers,opp_steals,opp_blocks,opp_fouls,opp_disqualifications,opp_technical_fouls
12/16/2024,The Citadel,Central Ark.,away,L,0,71,73,25,54,16,35,5,9,6,30,36,21,19,3,1,13,0,0,26,67,10,32,11,13,12,24,36,16,10,11,4,12,0,0
12/18/2024,The Citadel,Vanderbilt,away,L,0,53,105,19,46,7,26,8,17,9,18,27,9,20,1,5,16,1,0,38,68,12,23,17,21,15,23,38,19,3,15,2,16,0,0
01/01/2025,The Citadel,Samford,away,L,0,56,86,18,46,7,22,13,25,10,22,32,12,17,5,1,14,0,0,29,62,18,41,10,13,12,25,37,21,9,10,4,21,2,0
01/04/2025,The Citadel,Chattanooga,home,L,0,68,81,23,52,8,21,14,23,9,23,32,11,11,3,2,15,0,0,30,58,9,23,12,16,7,25,32,19,7,8,3,17,0,0
01/08/2025,The Citadel,Furman,home,L,1,63,67,21,53,6,19,15,32,12,26,38,10,18,9,4,15,0,0,22,60,8,29,15,20,14,31,45,13,17,10,2,21,1,0
01/11/2025,The Citadel,ETSU,away,L,0,52,70,19,49,5,18,9,10,9,16,25,6,19,6,4,20,1,0,23,55,6,22,18,27,21,20,41,13,13,14,6,12,0,0
01/15/2025,The Citadel,UNC Greensboro,away,L,0,57,70,21,51,7,21,8,15,9,20,29,8,14,8,0,17,0,0,21,48,12,26,16,19,9,27,36,14,12,6,1,16,0,0
01/18/2025,The Citadel,VMI,home,L,0,70,75,26,55,8,24,10,18,7,23,30,20,11,6,2,25,1,1,22,48,9,25,22,33,11,25,36,14,12,6,2,20,0,0
01/22/2025,The Citadel,Wofford,away,L,0,68,79,21,58,13,37,13,16,7,16,23,13,5,7,1,16,1,0,27,48,9,25,16,20,7,33,40,17,11,2,2,18,0,0
01/25/2025,The Citadel,Western Caro.,home,L,1,78,80,25,64,9,30,19,25,9,32,41,13,7,0,1,15,0,0,26,67,10,28,18,22,11,32,43,11,6,3,4,18,0,0
01/29/2025,The Citadel,Mercer,away,L,0,46,80,15,55,5,22,11,15,9,25,34,8,15,6,3,9,0,0,33,67,8,27,6,9,11,33,44,15,10,10,8,12,0,0
02/01/2025,The Citadel,Samford,home,L,0,58,83,16,48,10,27,16,27,9,15,24,13,13,9,1,11,0,0,32,55,12,30,7,10,9,28,37,20,17,6,2,19,0,1
02/05/2025,The Citadel,UNC Greensboro,home,L,0,61,76,23,48,8,25,7,13,6,18,24,10,13,4,0,13,0,0,29,56,9,25,9,11,10,23,33,11,8,8,2,10,0,0
02/08/2025,The Citadel,VMI,away,L,0,70,82,24,58,6,23,16,28,14,22,36,9,11,6,3,25,2,0,24,51,6,26,28,32,7,26,33,13,11,6,1,24,1,0
02/12/2025,The Citadel,Wofford,home,L,1,71,74,29,60,8,25,5,8,7,20,27,16,8,5,3,14,0,0,27,66,6,28,14,19,21,26,47,12,11,5,2,13,0,0
02/15/2025,The Citadel,Western Caro.,away,L,0,73,76,26,63,4,23,17,22,14,27,41,11,9,7,1,15,0,0,28,61,6,24,14,18,9,27,36,11,8,4,3,18,1,0
02/19/2025,The Citadel,Mercer,home,L,0,52,62,17,60,5,26,13,16,11,26,37,9,11,9,3,16,1,0,23,58,4,18,12,18,12,34,46,10,13,7,3,13,0,0
02/22/2025,The Citadel,Chattanooga,away,L,0,75,76,26,49,7,20,16,19,9,22,31,9,7,4,1,14,0,0,27,60,10,30,12,16,13,15,28,20,6,6,6,13,0,0
02/26/2025,The Citadel,Furman,away,L,0,42,85,13,52,5,24,11,17,6,29,35,8,15,6,1,15,0,0,31,59,15,33,8,20,8,37,45,23,9,10,4,12,0,0
03/01/2025,The Citadel,ETSU,home,L,0,66,81,25,57,6,21,10,16,12,16,28,9,10,3,2,14,0,0,31,53,9,16,10,14,8,24,32,21,8,7,7,18,0,0
03/07/2025,The Citadel,VMI,neutral,L,0,62,73,22,59,5,23,13,28,16,21,37,12,14,10,0,17,0,0,29,49,7,19,8,14,3,30,33,13,15,12,5,23,2,0
11/04/2024,Ohio St.,Texas,neutral,W,0,80,72,27,60,14,28,12,14,11,29,40,16,15,2,2,19,0,0,25,68,7,27,15,20,16,22,38,15,9,5,2,14,0,0
11/11/2024,Ohio St.,Youngstown St.,home,W,0,81,47,31,56,10,22,9,13,7,34,41,17,15,7,7,22,0,0,14,59,3,22,16,24,13,16,29,6,12,8,4,17,0,0
11/15/2024,Ohio St.,Texas A&M,away,L,0,64,78,20,59,8,30,16,22,13,20,33,11,10,10,5,24,1,0,19,49,8,21,32,40,12,27,39,11,12,3,4,21,1,0
11/19/2024,Ohio St.,Evansville,home,W,0,80,30,28,54,7,21,17,26,8,40,48,15,10,9,5,16,0,0,11,58,3,27,5,10,7,21,28,3,11,3,4,20,0,0
11/22/2024,Ohio St.,Campbell,home,W,0,104,60,40,62,13,20,11,19,6,29,35,22,8,8,5,19,0,0,21,52,4,20,14,21,4,22,26,6,15,3,5,17,0,0
11/25/2024,Ohio St.,Green Bay,home,W,0,102,69,38,68,14,31,12,19,11,26,37,20,8,10,4,14,0,0,24,49,10,24,11,16,3,20,23,11,18,3,1,19,0,1
11/29/2024,Ohio St.,Pittsburgh,home,L,1,90,91,30,58,11,20,19,29,8,21,29,21,11,5,3,20,1,0,30,67,8,24,23,30,16,20,36,10,11,5,2,24,2,0
12/04/2024,Ohio St.,Maryland,away,L,0,59,83,22,58,4,19,11,18,9,26,35,10,16,6,2,19,0,2,29,62,7,25,18,24,10,29,39,10,10,6,3,16,0,2
12/07/2024,Ohio St.,Rutgers,home,W,0,80,66,32,58,6,18,10,13,10,22,32,14,11,4,4,15,0,0,24,57,7,19,11,12,10,17,27,10,14,4,1,15,0,0
12/14/2024,Ohio St.,Auburn,neutral,L,0,53,91,18,51,6,16,11,19,5,23,28,7,8,5,4,12,0,0,33,72,13,30,12,14,16,33,49,18,5,4,13,17,0,0
12/17/2024,Ohio St.,Valparaiso,home,W,0,95,73,33,61,6,19,23,27,9,29,38,14,10,7,2,20,0,0,24,67,5,24,20,23,13,20,33,5,10,2,4,22,1,0
12/21/2024,Ohio St.,Kentucky,neutral,W,0,85,65,30,53,4,14,21,27,7,28,35,12,7,8,3,22,0,0,17,57,4,22,27,32,13,19,32,11,10,6,3,20,2,0
12/29/2024,Ohio St.,Indiana St.,home,W,0,103,83,34,61,7,20,28,41,7,23,30,15,6,12,7,23,1,0,23,54,10,28,27,32,10,26,36,14,19,1,1,28,1,1
01/03/2025,Ohio St.,Michigan St.,home,L,0,62,69,22,60,7,27,11,16,15,18,33,9,16,11,2,19,0,0,24,55,3,18,18,22,12,22,34,13,16,5,5,13,0,0
01/06/2025,Ohio St.,Minnesota,away,W,2,89,88,27,62,6,21,29,33,11,30,41,17,14,4,4,25,1,0,32,70,12,28,12,27,16,27,43,18,12,5,5,28,1,1
01/09/2025,Ohio St.,Oregon,home,L,0,71,73,24,57,7,18,16,19,10,23,33,9,14,5,3,20,1,0,24,57,9,25,16,22,10,25,35,9,15,7,3,17,0,0
01/14/2025,Ohio St.,Wisconsin,away,L,0,68,70,25,59,5,17,13,15,9,23,32,10,11,7,2,24,1,0,20,48,5,22,25,28,6,25,31,6,12,2,2,19,0,0
01/17/2025,Ohio St.,Indiana,home,L,1,76,77,28,62,8,23,12,15,9,26,35,10,11,3,6,18,1,0,27,64,6,20,17,23,14,25,39,15,10,4,6,18,0,0
01/21/2025,Ohio St.,Purdue,away,W,0,73,70,24,45,11,23,14,17,6,22,28,13,18,5,3,22,0,0,26,54,3,9,15,20,9,17,26,15,10,5,0,17,0,0
01/27/2025,Ohio St.,Iowa,home,W,0,82,65,30,62,8,26,14,19,11,32,43,15,11,4,4,18,0,0,24,61,7,25,10,17,7,24,31,13,7,6,2,17,0,0
01/30/2025,Ohio St.,Penn St.,away,W,0,83,64,29,62,8,22,17,23,13,28,41,13,10,6,5,26,2,0,21,46,6,19,16,29,4,19,23,14,9,1,2,17,0,1
02/02/2025,Ohio St.,Illinois,away,L,0,79,87,27,73,11,23,14,15,13,18,31,6,5,3,2,25,2,0,30,58,4,20,23,31,11,32,43,10,11,2,3,14,0,0
02/06/2025,Ohio St.,Maryland,home,W,0,73,70,27,59,4,16,15,18,8,22,30,11,9,8,5,20,2,0,23,55,3,14,21,30,11,25,36,10,12,2,4,20,0,0
02/09/2025,Ohio St.,Nebraska,away,L,0,71,79,26,61,10,25,9,15,7,21,28,10,6,5,1,20,1,0,27,52,7,21,18,21,6,31,37,15,10,2,1,16,0,0
02/12/2025,Ohio St.,Washington,home,W,0,93,69,32,55,11,18,18,22,9,25,34,15,14,7,5,14,0,0,24,52,7,17,14,19,6,16,22,10,14,6,3,21,0,0
02/16/2025,Ohio St.,Michigan,home,L,0,83,86,28,61,9,25,18,27,12,19,31,13,9,7,5,16,1,0,33,68,7,21,13,17,19,27,46,13,12,5,1,20,0,0
02/20/2025,Ohio St.,Northwestern,home,L,0,49,70,17,52,4,21,11,13,10,17,27,8,16,5,1,18,0,0,25,54,2,14,18,19,13,23,36,5,11,4,2,16,0,0
02/23/2025,Ohio St.,UCLA,away,L,0,61,69,20,63,6,27,15,16,13,21,34,10,9,8,4,16,0,0,23,57,8,20,15,20,15,30,45,17,13,7,7,16,0,0
02/26/2025,Ohio St.,Southern California,away,W,0,87,82,27,50,11,20,22,26,7,12,19,18,12,7,3,22,1,0,27,45,7,18,21,26,4,16,20,21,14,6,1,21,1,0
03/04/2025,Ohio St.,Nebraska,home,W,2,116,114,36,68,12,32,32,44,10,24,34,18,9,6,2,22,1,0,41,77,12,28,20,28,13,25,38,17,11,5,2,29,3,0
03/08/2025,Ohio St.,Indiana,away,L,0,60,66,21,55,8,26,10,15,8,23,31,12,10,7,4,21,1,0,19,54,5,20,23,31,14,26,40,11,9,3,5,18,0,0
03/12/2025,Ohio St.,Iowa,neutral,L,0,70,77,25,59,5,22,15,20,13,18,31,11,10,7,1,15,0,0,29,53,10,24,9,10,6,23,29,18,12,5,6,16,0,0
11/04/2024,Charlotte,Presbyterian,home,W,0,88,79,31,54,11,22,15,19,5,16,21,20,5,6,0,9,0,0,32,57,9,21,6,10,11,20,31,18,9,3,4,16,0,0
11/09/2024,Charlotte,Utah St.,away,L,0,74,103,25,52,8,22,16,22,10,15,25,12,17,2,0,23,0,0,38,66,7,22,20,27,16,20,36,24,7,12,3,21,0,0
11/13/2024,Charlotte,Richmond,home,W,0,65,48,18,51,5,24,24,30,8,31,39,12,7,8,1,13,0,0,20,50,3,21,5,13,2,29,31,10,10,5,3,22,1,0
11/19/2024,Charlotte,Gardner-Webb,home,W,0,60,54,21,57,6,20,12,20,11,26,37,15,8,6,4,14,0,0,19,51,3,13,13,18,8,29,37,8,13,4,6,20,1,0
11/23/2024,Charlotte,LIU,home,L,0,76,79,18,53,3,16,37,53,16,23,39,10,5,4,2,22,0,0,26,53,7,19,20,31,10,25,35,10,10,4,5,30,3,0
11/27/2024,Charlotte,ETSU,home,L,0,55,75,21,53,4,17,9,18,6,24,30,16,12,3,5,14,0,0,27,64,9,24,12,18,16,29,45,13,8,5,2,18,0,0
12/04/2024,Charlotte,Livingstone,home,W,0,83,61,29,65,10,32,15,23,14,31,45,23,6,4,1,19,0,0,22,57,5,19,12,23,7,29,36,7,7,4,4,21,1,0
12/10/2024,Charlotte,Davidson,away,L,0,71,75,25,54,7,23,14,19,13,20,33,10,5,4,3,15,0,0,27,55,10,29,11,19,14,20,34,17,6,4,4,14,0,0
12/14/2024,Charlotte,Georgia St.,away,W,0,77,63,25,48,2,14,25,36,5,25,30,14,13,8,2,23,0,0,20,58,2,18,21,29,15,20,35,5,13,8,4,24,2,0
12/17/2024,Charlotte,West Ga.,home,W,0,75,70,20,54,8,21,27,31,13,21,34,9,9,8,3,14,0,0,30,58,4,11,6,11,10,24,34,12,12,7,3,24,1,0
12/22/2024,Charlotte,Hawaii,away,L,0,61,78,21,53,5,14,14,19,4,17,21,7,7,4,3,16,0,1,32,59,5,15,9,13,10,27,37,13,11,3,0,19,0,0
12/23/2024,Charlotte,Murray St.,neutral,W,2,94,90,28,60,4,18,34,36,12,28,40,7,14,4,5,25,2,0,29,69,6,26,26,36,11,21,32,10,7,5,3,27,3,0
12/25/2024,Charlotte,Col. of Charleston,neutral,L,0,81,84,25,63,6,27,25,33,10,24,34,13,5,4,1,23,0,0,29,62,8,28,18,27,10,30,40,17,9,1,1,22,1,0
12/31/2024,Charlotte,Tulane,home,L,0,68,83,22,55,6,23,18,22,7,32,39,9,17,1,1,19,1,0,27,57,8,23,21,31,4,27,31,13,8,13,4,18,0,0
01/04/2025,Charlotte,Rice,away,L,0,55,68,20,53,7,21,8,11,7,18,25,11,6,5,2,16,0,0,24,53,6,19,14,16,13,28,41,10,10,2,1,12,0,0
01/08/2025,Charlotte,Fla. Atlantic,home,L,0,64,75,24,57,6,19,10,18,9,21,30,9,13,9,4,15,0,0,30,61,6,21,9,13,11,28,39,11,9,7,5,18,0,0
01/12/2025,Charlotte,Tulsa,away,L,0,63,69,22,49,8,25,11,18,4,20,24,13,7,5,2,15,0,0,27,51,5,17,10,13,6,27,33,11,9,3,2,12,0,0
01/14/2025,Charlotte,Wichita St.,away,L,0,59,68,20,61,6,27,13,16,10,26,36,11,8,5,2,16,0,0,26,54,4,12,12,17,6,33,39,13,9,4,5,13,0,0
01/19/2025,Charlotte,Memphis,home,L,0,68,77,22,57,9,28,15,20,6,22,28,9,12,10,1,12,0,0,28,57,10,25,11,18,10,32,42,14,16,7,2,19,1,0
01/22/2025,Charlotte,South Fla.,home,W,0,69,61,20,46,6,20,23,30,10,32,42,14,16,2,2,17,0,0,21,59,5,27,14,20,9,20,29,8,8,5,3,24,0,0
01/29/2025,Charlotte,Temple,away,L,2,89,90,26,64,11,29,26,35,9,25,34,17,13,7,3,23,1,1,29,63,8,19,24,27,9,29,38,11,17,6,6,24,2,0
02/01/2025,Charlotte,UAB,away,L,0,78,96,28,54,3,17,19,24,5,18,23,16,5,3,0,13,0,0,40,70,4,15,12,17,15,25,40,19,4,2,4,18,0,0
02/04/2025,Charlotte,Wichita St.,home,L,0,58,66,21,58,7,28,9,12,7,22,29,10,6,6,1,16,0,0,27,51,2,12,10,18,8,31,39,8,10,6,4,12,0,0
02/08/2025,Charlotte,Rice,home,W,0,78,75,23,51,13,28,19,23,6,21,27,15,6,4,1,22,1,0,23,44,10,19,19,26,3,24,27,13,7,4,1,21,0,0
02/10/2025,Charlotte,Fla. Atlantic,away,L,0,75,87,26,55,9,24,14,17,7,21,28,13,16,7,2,11,0,0,32,59,12,25,11,13,6,25,31,17,12,9,4,17,0,0
02/15/2025,Charlotte,East Carolina,home,L,0,59,75,24,53,5,16,6,10,8,13,21,8,9,6,3,11,0,0,26,53,13,24,10,11,10,23,33,15,10,5,3,12,0,0
02/19/2025,Charlotte,Temple,home,W,1,78,72,26,58,10,26,16,18,9,26,35,14,11,5,3,24,1,1,25,54,3,14,19,26,4,24,28,6,9,7,5,18,0,1
02/26/2025,Charlotte,Tulane,away,L,0,64,78,21,57,7,29,15,19,11,20,31,14,11,5,1,15,0,0,28,48,9,20,13,17,3,26,29,18,12,7,2,16,0,0
03/02/2025,Charlotte,East Carolina,away,L,0,76,78,25,56,8,21,18,23,8,21,29,11,13,8,1,22,1,2,28,53,4,14,18,29,11,26,37,13,12,6,8,18,0,1
03/06/2025,Charlotte,North Texas,away,L,0,64,75,21,55,8,20,14,15,13,22,35,11,12,5,2,19,0,0,22,43,11,22,20,25,4,22,26,10,9,5,6,16,0,1
03/09/2025,Charlotte,UTSA,home,L,0,80,83,26,52,12,29,16,24,11,19,30,13,15,4,3,18,0,2,30,57,10,20,13,21,12,17,29,12,9,6,2,22,2,2
03/12/2025,Charlotte,Rice,neutral,W,0,64,61,17,44,4,18,26,34,6,23,29,11,10,3,3,19,0,0,23,55,1,13,14,22,11,24,35,10,10,5,1,23,0,0
03/13/2025,Charlotte,Fla. Atlantic,neutral,L,0,59,64,20,56,7,27,12,20,11,22,33,8,10,3,5,20,0,0,23,47,2,10,16,30,7,27,34,13,7,6,6,17,0,0
11/04/2024,UNC Greensboro,FGCU,home,W,0,73,64,22,61,12,31,17,20,12,29,41,10,7,6,1,11,0,0,23,58,9,30,9,11,7,27,34,11,8,1,0,20,1,0
11/11/2024,UNC Greensboro,SMU,away,L,0,68,81,24,58,5,20,15,22,11,28,39,15,15,6,4,24,1,0,27,63,6,23,21,30,14,27,41,15,11,9,2,18,0,0
11/16/2024,UNC Greensboro,N.C. Wesleyan,home,W,0,99,54,36,62,12,22,15,23,10,40,50,22,11,8,3,24,1,0,15,58,4,14,20,33,11,19,30,8,12,7,3,16,0,0
11/21/2024,UNC Greensboro,Indiana,away,L,0,58,69,20,63,9,32,9,15,17,21,38,14,14,10,5,20,0,0,25,60,5,19,14,16,13,30,43,16,14,7,2,16,0,0
11/25/2024,UNC Greensboro,Long Beach St.,neutral,W,0,71,48,24,62,12,29,11,17,15,25,40,16,8,8,2,19,0,0,16,53,3,15,13,21,15,27,42,8,16,3,3,17,0,0
11/26/2024,UNC Greensboro,San Jose St.,neutral,L,0,64,69,22,51,4,19,16,23,7,23,30,15,10,4,2,18,1,0,23,54,7,19,16,21,11,24,35,13,13,6,1,20,1,0
11/27/2024,UNC Greensboro,UTEP,neutral,L,0,58,64,17,54,8,25,16,18,15,26,41,14,13,2,5,20,0,1,21,54,8,21,14,21,11,23,34,10,8,7,5,20,0,1
12/03/2024,UNC Greensboro,High Point,home,W,0,72,68,29,58,6,21,8,13,13,23,36,8,8,2,1,11,0,0,26,59,7,21,9,9,10,17,27,11,6,4,1,14,0,0
12/07/2024,UNC Greensboro,N.C. A&T,away,W,0,67,55,20,55,12,30,15,18,12,29,41,11,12,7,4,17,0,0,21,56,3,23,10,13,8,24,32,7,10,6,7,11,0,0
12/14/2024,UNC Greensboro,North Florida,away,L,0,77,89,30,66,9,24,8,10,11,26,37,14,12,4,4,14,0,0,33,69,12,31,11,15,12,25,37,23,7,8,5,14,0,0
12/17/2024,UNC Greensboro,William Peace,home,W,0,86,37,32,58,13,28,9,11,10,24,34,20,12,14,2,9,0,0,15,46,3,22,4,5,7,17,24,9,24,5,2,12,0,0
12/21/2024,UNC Greensboro,Elon,away,L,0,69,73,26,56,10,24,7,9,9,18,27,12,11,10,1,20,1,0,23,60,4,23,23,33,24,23,47,9,12,8,4,10,0,0
12/28/2024,UNC Greensboro,Virginia-Lynchburg,home,W,0,105,50,38,74,15,38,14,19,17,39,56,29,6,3,6,11,0,0,20,66,1,12,9,14,7,22,29,4,7,6,2,15,0,0
01/01/2025,UNC Greensboro,Wofford,away,W,0,68,66,22,57,9,24,15,20,9,20,29,9,3,4,1,16,0,0,24,54,9,23,9,14,13,28,41,14,12,1,0,21,0,0
01/04/2025,UNC Greensboro,Furman,home,W,0,84,67,31,54,12,23,10,13,8,22,30,12,9,9,2,14,0,0,22,56,9,35,14,18,13,17,30,11,13,4,3,10,0,0
01/09/2025,UNC Greensboro,Chattanooga,away,W,0,78,75,29,54,11,23,9,13,6,20,26,7,8,3,2,12,0,0,31,53,7,18,6,9,4,20,24,15,9,5,4,15,0,0
01/11/2025,UNC Greensboro,Samford,away,L,0,69,76,22,47,7,18,18,25,7,21,28,12,12,8,2,17,0,0,25,52,9,24,17,23,9,20,29,12,11,5,3,19,0,0
01/15/2025,UNC Greensboro,The Citadel,home,W,0,70,57,21,48,12,26,16,19,9,27,36,14,12,6,1,16,0,0,21,51,7,21,8,15,9,20,29,8,14,8,0,17,0,0
01/18/2025,UNC Greensboro,Western Caro.,away,W,0,83,55,29,62,15,32,10,14,9,28,37,15,6,8,2,13,0,1,18,55,5,28,14,16,10,26,36,5,13,3,2,11,0,1
01/22/2025,UNC Greensboro,Mercer,home,L,0,78,79,24,67,12,35,18,21,17,29,46,10,13,3,3,15,0,0,29,68,8,31,13,18,13,26,39,12,10,11,1,18,1,1
01/25/2025,UNC Greensboro,VMI,away,W,0,60,57,23,55,6,25,8,16,12,29,41,8,15,7,2,19,0,0,20,53,6,27,11,18,8,25,33,9,12,10,3,18,0,1
01/29/2025,UNC Greensboro,ETSU,home,W,0,70,65,27,52,7,16,9,12,13,21,34,11,11,1,4,13,0,0,21,57,9,24,14,20,16,14,30,8,6,6,2,11,0,0
02/01/2025,UNC Greensboro,Wofford,home,L,0,62,74,23,59,7,23,9,16,16,23,39,8,12,3,3,17,0,0,23,54,12,19,16,20,9,24,33,13,9,6,1,17,0,0
02/05/2025,UNC Greensboro,The Citadel,away,W,0,76,61,29,56,9,25,9,11,10,23,33,11,8,8,2,10,0,0,23,48,8,25,7,13,6,18,24,10,13,4,0,13,0,0
02/08/2025,UNC Greensboro,Western Caro.,home,W,0,74,70,26,59,7,24,15,20,9,30,39,11,7,5,4,13,0,0,23,62,12,32,12,13,8,29,37,12,7,1,3,16,0,0
02/12/2025,UNC Greensboro,VMI,home,W,0,80,54,31,62,10,27,8,11,9,30,39,18,12,10,3,16,0,0,17,48,7,23,13,18,4,22,26,7,17,7,2,13,0,0
02/15/2025,UNC Greensboro,Furman,away,W,0,58,50,22,56,4,12,10,12,8,31,39,10,8,6,8,15,0,0,15,56,8,30,12,17,13,27,40,7,12,6,3,12,0,0
02/19/2025,UNC Greensboro,ETSU,away,L,0,49,65,19,53,8,27,3,3,7,17,24,7,12,10,1,14,0,0,21,48,7,19,16,20,11,27,38,6,14,7,3,12,0,0
02/22/2025,UNC Greensboro,Mercer,away,W,0,78,61,28,67,11,28,11,12,11,31,42,21,5,6,3,19,0,0,20,60,8,28,13,25,14,28,42,5,8,3,2,14,0,0
02/27/2025,UNC Greensboro,Chattanooga,home,L,0,63,75,21,54,5,19,16,24,9,19,28,11,6,3,2,22,1,0,24,49,8,21,19,25,7,29,36,10,8,3,2,19,0,0
03/01/2025,UNC Greensboro,Samford,home,W,0,108,100,32,58,13,26,31,41,11,27,38,16,7,4,3,24,0,0,29,59,11,28,31,40,9,21,30,13,7,5,2,27,1,0
03/08/2025,UNC Greensboro,VMI,neutral,L,0,57,64,19,52,2,14,17,26,11,25,36,5,11,4,3,16,0,0,23,55,3,19,15,20,10,24,34,7,7,10,4,17,0,0
11/04/2024,UTRGV,Nebraska,away,L,0,67,87,24,62,13,41,6,9,9,23,32,11,20,4,0,27,0,0,28,57,6,19,25,35,11,31,42,11,13,9,2,15,0,0
11/06/2024,UTRGV,Creighton,away,L,0,86,99,33,77,14,35,6,10,15,18,33,13,10,12,1,20,1,0,33,55,7,23,26,29,7,31,38,20,15,2,3,11,0,0
11/10/2024,UTRGV,Champion Chris.,home,W,0,110,60,45,92,17,48,3,6,18,46,64,32,9,13,2,13,0,1,20,70,9,37,11,16,7,31,38,11,17,5,5,9,0,0
11/15/2024,UTRGV,Charleston So.,neutral,W,0,86,76,36,68,4,23,10,13,8,25,33,14,14,15,1,22,0,0,27,56,7,21,15,24,11,25,36,17,21,6,5,17,1,0
11/16/2024,UTRGV,Tennessee Tech,neutral,W,0,83,58,31,64,10,30,11,15,16,31,47,17,12,7,1,10,0,0,23,61,11,35,1,2,7,17,24,10,13,7,1,16,0,0
11/18/2024,UTRGV,Wisconsin,away,L,0,84,87,31,63,13,33,9,11,7,20,27,12,10,7,1,24,1,0,26,53,8,20,27,32,9,23,32,10,9,5,1,16,0,0
11/25/2024,UTRGV,Le Moyne,home,W,0,97,77,34,72,13,40,16,18,15,21,36,23,10,10,2,16,0,1,30,60,7,22,10,15,12,25,37,21,20,6,0,21,2,1
12/05/2024,UTRGV,SFA,home,W,0,68,65,21,54,9,27,17,21,10,23,33,13,17,5,0,22,0,0,24,58,0,11,17,26,14,25,39,8,14,9,1,22,1,0
12/07/2024,UTRGV,Lamar University,home,L,0,52,84,18,54,5,29,11,12,10,20,30,8,17,8,1,14,0,0,37,64,6,13,4,7,10,26,36,13,10,9,3,11,0,0
12/14/2024,UTRGV,Northern N.M.,home,W,0,72,60,23,50,10,29,16,24,7,32,39,21,14,7,4,19,0,0,23,58,8,14,6,17,12,26,38,14,14,7,3,23,1,0
12/18/2024,UTRGV,Southern Utah,home,W,0,78,73,29,61,5,25,15,23,8,28,36,20,9,7,1,15,0,0,28,66,4,21,13,16,12,27,39,16,12,5,0,19,1,0
12/21/2024,UTRGV,Biblical Stud. (TX),home,W,0,106,56,38,81,24,58,6,8,20,35,55,34,13,9,3,10,0,1,23,67,3,17,7,7,9,24,33,9,15,6,0,8,0,0
12/30/2024,UTRGV,Dallas Christian,home,W,0,88,44,31,67,16,42,10,14,16,43,59,28,15,6,5,14,0,0,13,65,9,29,9,14,12,22,34,9,13,6,2,13,0,0
01/04/2025,UTRGV,New Orleans,away,W,0,76,64,26,66,13,39,11,18,21,29,50,19,11,6,4,19,0,0,24,62,3,15,13,17,12,23,35,10,8,1,1,18,0,0
01/06/2025,UTRGV,Southeastern La.,away,L,0,75,79,23,61,14,43,15,21,17,21,38,14,14,3,5,22,1,1,25,54,4,14,25,30,10,25,35,11,11,9,0,17,0,0
01/11/2025,UTRGV,A&M-Corpus Christi,away,L,0,74,79,30,58,10,28,4,14,11,21,32,16,11,1,5,15,0,1,30,60,7,18,12,15,9,21,30,16,5,7,2,15,0,1
01/13/2025,UTRGV,East Texas A&M,home,W,0,57,55,20,52,7,26,10,22,16,23,39,16,15,7,3,16,0,0,21,56,9,27,4,11,17,23,40,15,16,9,2,17,0,1
01/18/2025,UTRGV,Houston Christian,away,L,0,57,66,22,58,5,22,8,13,10,27,37,11,18,6,0,14,0,0,22,61,7,27,15,16,12,27,39,9,13,11,4,12,0,0
01/20/2025,UTRGV,UIW,away,W,0,85,78,37,53,3,14,8,12,4,20,24,14,12,7,7,13,0,0,32,66,10,21,4,5,14,16,30,13,12,7,0,15,0,0
01/25/2025,UTRGV,McNeese,home,L,0,63,93,23,62,7,33,10,14,14,14,28,12,13,6,1,17,0,1,33,61,12,28,15,18,16,28,44,22,13,8,3,13,0,1
01/27/2025,UTRGV,Nicholls,home,L,0,75,82,24,63,10,31,17,18,13,25,38,16,11,6,6,18,1,0,28,62,9,21,17,22,11,27,38,11,10,8,4,14,0,0
02/01/2025,UTRGV,A&M-Corpus Christi,home,W,0,83,73,29,62,9,25,16,23,10,27,37,20,13,12,3,15,0,0,28,59,7,21,10,16,8,26,34,14,18,8,3,19,0,0
02/03/2025,UTRGV,Northwestern St.,away,L,0,63,79,19,61,6,33,19,27,15,24,39,7,17,7,4,19,1,1,28,59,7,21,16,20,8,31,39,13,15,9,4,23,1,1
02/08/2025,UTRGV,Lamar University,away,L,0,68,70,21,55,16,37,10,15,9,28,37,20,13,5,2,12,0,0,27,64,7,24,9,12,11,26,37,20,9,7,2,11,0,0
02/10/2025,UTRGV,SFA,away,L,0,75,85,29,66,12,31,5,6,8,22,30,17,15,7,3,18,0,1,32,69,6,20,15,19,17,28,45,18,12,6,3,6,0,1
02/15/2025,UTRGV,Houston Christian,home,W,0,76,52,33,65,10,26,0,1,10,28,38,21,11,12,2,11,0,0,20,59,8,33,4,10,15,23,38,13,16,6,7,4,0,0
02/17/2025,UTRGV,UIW,home,L,0,60,66,23,55,5,19,9,10,5,24,29,13,11,9,4,15,0,0,24,66,8,23,10,13,20,27,47,15,13,3,5,12,0,0
