date,team,opponent,location,result,overtimes,points,opp_points,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,fouls,disqualifications,technical_fouls,opp_field_goals_made,opp_field_goals_attempted,opp_three_point_field_goals_made,opp_three_point_field_goals_attempted,opp_free_throws_made,opp_free_throws_attempted,opp_offensive_rebounds,opp_defensive_rebounds,opp_rebounds,opp_assists,opp_turnovers,opp_steals,opp_blocks,opp_fouls,opp_disqualifications,opp_technical_fouls
03/04/2023,Louisville,Notre Dame,neutral,W,0,64,38,60,1,13,15,20,64,26,42,13,12,10,4,18,1,0,0,51,1,10,5,10,38,19,30,9,22,6,0,17,1,0,0
03/05/2023,Louisville,Virginia Tech,neutral,L,0,67,75,67,7,19,10,12,67,22,34,9,9,5,3,24,1,1,0,50,6,20,25,27,75,28,35,11,13,3,2,14,1,0,0
11/07/2022,Maine,James Madison,away,W,0,60,58,62,8,29,2,3,60,20,30,14,13,7,2,17,1,0,0,51,3,14,11,15,58,26,35,4,15,3,2,10,1,0,0
11/14/2022,Maine,Massachusetts,away,L,0,54,67,57,8,35,6,11,54,21,28,13,15,9,2,9,1,0,0,70,5,16,2,6,67,31,50,20,14,8,3,12,1,0,0
11/19/2022,Maine,Yale,home,L,0,46,55,52,6,18,6,12,46,24,38,10,21,8,3,15,1,0,0,55,5,22,6,9,55,23,33,14,16,13,3,13,1,0,0
11/21/2022,Maine,Northeastern,home,W,0,61,59,49,7,14,4,4,61,20,34,14,25,6,4,10,1,0,0,57,3,10,8,8,59,10,23,11,14,16,2,7,1,0,0
11/25/2022,Maine,Kansas,neutral,L,0,49,76,57,7,18,2,4,49,20,28,11,18,6,2,13,1,0,0,62,2,15,12,14,76,28,40,13,13,7,5,11,1,0,0
11/26/2022,Maine,Niagara,neutral,W,0,73,57,45,12,27,13,14,73,32,39,16,26,5,8,18,1,0,0,63,2,17,13,20,57,14,28,7,11,15,0,16,1,0,0
11/28/2022,Maine,Gonzaga,away,L,0,43,62,49,5,19,4,8,43,16,24,10,15,8,2,11,1,0,0,53,6,12,6,11,62,27,41,12,14,9,2,6,1,0,0
12/02/2022,Maine,Princeton,home,L,0,51,65,43,3,14,8,10,51,21,24,12,18,6,1,12,1,0,0,52,3,11,10,13,65,22,27,16,7,12,1,12,1,0,0
12/04/2022,Maine,Rhode Island,away,L,0,43,63,54,7,19,4,5,43,13,23,8,17,3,1,20,1,0,0,47,3,11,14,18,63,29,40,12,17,10,4,12,1,0,0
12/08/2022,Maine,Fordham,home,L,0,51,57,58,5,23,2,3,51,30,38,14,13,2,2,17,1,0,0,63,3,16,12,14,57,29,42,9,8,11,1,7,1,0,0
12/11/2022,Maine,Army West Point,home,W,0,88,60,55,13,25,13,16,88,30,37,25,8,1,4,17,1,1,0,48,5,18,19,27,60,19,25,11,12,3,1,20,1,2,0
12/18/2022,Maine,Harvard,away,L,0,56,84,53,8,22,4,8,56,21,33,12,21,4,0,15,1,0,0,64,6,17,10,14,84,21,32,15,9,15,2,19,1,0,0
12/29/2022,Maine,Bryant,away,W,0,74,62,66,7,22,5,6,74,22,36,16,14,7,5,20,1,0,0,50,5,14,21,24,62,22,33,11,17,9,1,12,1,1,0
01/04/2023,Maine,UMass Lowell,home,W,1,70,63,56,7,22,15,22,70,27,40,15,13,8,3,15,1,0,0,65,2,14,9,13,63,23,37,11,15,6,3,23,1,2,0
01/07/2023,Maine,NJIT,away,W,0,69,63,49,4,12,11,13,69,24,32,11,20,6,0,14,1,1,0,53,5,13,10,12,63,15,21,12,17,12,1,13,1,0,0
01/14/2023,Maine,UMBC,home,W,0,71,54,57,8,18,3,4,71,28,36,23,10,5,1,10,1,0,0,56,5,13,7,12,54,20,29,13,10,7,3,9,1,0,0
01/18/2023,Maine,Vermont,home,L,0,52,61,56,4,19,2,2,52,22,30,13,12,6,5,16,1,0,0,45,6,12,13,19,61,25,31,14,13,4,1,12,1,0,0
01/21/2023,Maine,Binghamton,away,W,0,50,46,62,5,17,9,14,50,30,46,8,16,7,5,13,1,0,0,58,2,14,8,10,46,29,39,8,16,5,5,13,1,1,0
01/25/2023,Maine,UMass Lowell,away,W,0,61,50,58,6,21,5,11,61,25,35,12,14,8,1,14,1,0,0,47,1,8,13,18,50,27,33,8,17,9,7,13,1,0,0
01/28/2023,Maine,UAlbany,home,W,0,50,49,48,5,13,7,8,50,24,37,8,17,4,5,13,1,0,0,53,0,14,9,12,49,16,26,4,10,7,5,11,1,0,0
02/01/2023,Maine,Bryant,home,W,0,66,43,60,7,17,7,10,66,28,43,19,10,9,2,15,1,0,0,53,4,18,9,11,43,20,30,10,12,4,5,11,1,0,0
02/04/2023,Maine,UMBC,away,L,0,57,74,47,6,15,11,18,57,18,26,11,19,4,0,23,1,0,0,52,2,11,18,29,74,21,31,12,13,10,0,16,1,0,0
02/08/2023,Maine,Vermont,away,L,0,60,68,57,4,14,14,16,60,18,29,7,9,3,4,14,1,0,0,49,3,9,15,18,68,24,31,16,10,3,5,14,1,0,0
02/11/2023,Maine,NJIT,home,L,0,54,56,55,5,17,7,10,54,19,31,12,12,5,6,14,1,0,0,48,4,13,8,10,56,24,32,12,17,3,3,11,1,0,0
02/13/2023,Maine,New Hampshire,away,W,0,56,45,61,10,28,4,5,56,30,41,17,13,8,1,7,1,0,0,55,4,15,3,4,45,29,35,13,14,7,3,12,1,0,0
02/18/2023,Maine,UAlbany,away,L,0,50,53,48,3,15,3,6,50,23,30,9,15,6,4,15,1,0,0,53,3,12,10,13,53,19,27,13,10,4,2,11,1,0,0
02/22/2023,Maine,New Hampshire,home,W,0,80,67,56,8,24,18,22,80,23,30,17,10,10,2,17,1,0,0,52,5,16,14,17,67,25,31,11,16,2,1,17,1,0,0
02/25/2023,Maine,Binghamton,home,W,0,69,65,55,6,20,15,21,69,29,41,15,15,6,5,14,1,0,0,60,4,19,15,20,65,23,34,14,12,8,0,18,1,1,0
03/01/2023,Maine,Binghamton,home,W,0,64,54,54,9,25,15,16,64,29,37,13,12,4,2,14,1,0,0,56,2,12,4,9,54,26,32,9,12,7,1,14,1,0,0
03/05/2023,Maine,UAlbany,away,L,0,64,72,56,6,16,6,8,64,16,24,8,6,7,1,15,1,0,0,47,5,8,9,11,72,23,26,11,10,1,1,11,1,0,0
11/07/2022,UMES,Miami (FL),away,L,0,51,83,51,4,17,11,16,51,26,34,10,29,9,0,24,1,0,0,75,6,30,19,27,83,26,52,16,20,15,5,16,1,0,0
11/10/2022,UMES,George Washington,away,L,0,50,65,62,1,17,13,13,50,22,32,6,15,13,2,15,1,0,0,60,10,29,3,5,65,32,45,17,19,8,1,12,1,0,0
11/12/2022,UMES,Washington Col.,home,W,0,76,50,65,5,25,13,17,76,27,38,9,17,11,0,18,1,0,0,52,3,18,19,27,50,26,35,6,21,6,0,12,1,0,0
11/16/2022,UMES,Wagner,home,L,0,60,72,52,4,14,12,20,60,21,32,7,24,7,3,19,1,0,0,54,8,18,16,22,72,18,29,13,17,10,1,22,1,1,0
11/19/2022,UMES,Drexel,away,L,0,61,66,59,3,10,8,17,61,25,41,13,19,9,3,27,1,3,0,56,3,13,19,24,66,22,33,16,15,6,2,18,1,1,0
11/22/2022,UMES,Towson,home,L,0,57,69,49,3,14,28,37,57,22,35,4,27,7,0,16,1,2,0,63,7,23,10,16,69,21,32,14,22,11,1,28,1,0,2
11/27/2022,UMES,FDU,away,L,0,41,82,66,2,14,5,10,41,25,39,5,18,8,2,17,1,0,0,61,11,25,11,16,82,36,44,23,14,8,1,13,1,0,0
11/29/2022,UMES,Virginia Union,home,W,0,76,60,70,4,21,20,28,76,24,42,15,12,13,0,12,1,0,0,60,6,21,8,10,60,30,43,15,26,5,3,20,1,0,0
12/01/2022,UMES,Navy,away,W,0,72,66,63,6,16,20,30,72,21,41,12,5,12,3,15,1,0,0,65,13,32,3,7,66,23,46,18,18,1,5,21,1,1,0
12/04/2022,UMES,James Madison,away,L,0,59,70,52,4,17,11,16,59,24,35,5,22,1,0,18,1,0,0,59,8,25,12,22,70,20,35,18,15,8,2,18,1,0,0
12/06/2022,UMES,East Carolina,away,L,0,41,67,41,2,11,15,19,41,23,31,9,34,7,5,24,1,0,0,58,7,21,10,30,67,24,42,15,20,17,2,23,1,1,0
12/10/2022,UMES,La Salle,home,L,0,72,82,59,4,15,12,17,72,18,28,11,17,7,2,13,1,1,0,58,13,30,9,10,82,19,27,21,15,6,1,14,1,0,0
12/21/2022,UMES,Stony Brook,away,L,0,59,69,68,2,10,7,11,59,24,36,10,14,9,3,18,1,1,0,59,9,29,10,18,69,33,46,15,20,6,4,7,1,0,0
12/30/2022,UMES,Bryn Athyn,home,W,0,100,30,80,6,18,8,15,100,35,52,19,9,16,0,5,1,0,0,55,8,40,0,2,30,17,22,7,26,6,1,12,1,0,0
01/07/2023,UMES,Norfolk St.,away,L,0,34,43,41,3,14,13,24,34,28,38,5,29,8,1,21,1,1,0,54,1,22,22,28,43,26,44,4,21,15,5,18,1,1,0
01/09/2023,UMES,Howard,home,L,0,47,56,57,0,11,15,21,47,29,42,8,15,4,3,25,1,2,2,47,7,19,19,32,56,22,31,11,12,10,5,19,1,0,0
01/14/2023,UMES,Delaware St.,home,L,0,60,68,75,5,31,7,15,60,14,31,13,14,12,1,23,1,0,0,42,7,15,21,23,68,26,32,12,24,6,0,15,1,1,0
01/21/2023,UMES,South Carolina St.,away,W,0,58,52,59,1,18,19,28,58,27,43,12,15,11,3,24,1,0,0,59,1,20,15,26,52,27,47,11,22,10,4,22,1,2,1
01/23/2023,UMES,N.C. Central,away,L,0,77,82,58,2,8,17,20,77,35,53,15,27,6,4,22,1,1,0,60,9,27,25,32,82,12,18,19,11,13,7,14,1,0,0
01/30/2023,UMES,Morgan St.,away,L,0,65,76,47,2,9,25,32,65,18,37,15,23,10,0,17,1,0,0,52,9,20,17,22,76,13,24,16,19,10,2,23,1,0,0
02/11/2023,UMES,Norfolk St.,home,L,0,51,53,64,3,24,12,29,51,15,36,8,20,16,1,12,1,0,0,50,4,18,7,12,53,23,32,14,23,14,6,20,1,0,0
02/13/2023,UMES,Howard,away,L,0,59,80,58,5,20,18,24,59,22,37,6,21,6,2,25,1,0,0,52,10,15,20,32,80,27,33,13,15,11,3,21,1,0,0
02/18/2023,UMES,South Carolina St.,home,W,0,76,34,63,5,13,9,18,76,28,44,19,15,9,3,18,1,0,1,45,3,22,11,18,34,17,24,6,21,9,0,13,1,0,0
02/20/2023,UMES,N.C. Central,home,W,0,92,74,56,6,17,28,33,92,21,28,19,14,8,2,21,1,0,0,67,7,21,17,23,74,20,35,16,15,8,1,26,1,1,0
02/22/2023,UMES,Coppin St.,home,W,0,65,52,54,4,11,17,20,65,29,34,9,14,9,1,15,1,0,0,54,7,26,11,16,52,25,31,9,20,6,0,17,1,1,0
02/25/2023,UMES,Coppin St.,away,L,0,45,56,62,0,10,9,16,45,31,38,2,11,11,3,17,1,1,0,59,8,25,10,20,56,41,55,15,18,5,4,12,1,0,0
02/27/2023,UMES,Morgan St.,home,W,0,73,70,50,2,11,21,26,73,28,35,13,16,8,1,22,1,0,0,66,6,18,14,24,70,19,36,14,11,6,2,20,1,0,0
03/02/2023,UMES,Delaware St.,away,L,0,44,68,52,2,13,10,17,44,18,33,10,17,5,3,18,1,0,0,54,7,19,13,22,68,25,40,9,11,7,2,15,1,1,0
03/08/2023,UMES,Morgan St.,neutral,W,0,49,46,50,3,9,10,14,49,29,39,7,27,4,4,15,1,0,0,55,4,18,14,19,46,24,38,5,20,9,2,17,1,0,0
03/10/2023,UMES,Howard,neutral,L,0,60,62,53,8,24,10,13,60,19,29,13,15,5,6,14,1,0,0,63,7,23,9,18,62,23,44,12,14,5,1,13,1,0,0
11/08/2022,UMBC,Gettysburg,home,W,0,79,77,76,1,12,8,11,79,25,44,11,14,7,2,17,1,0,0,61,10,20,13,18,77,24,34,15,18,6,5,11,1,0,0
11/10/2022,UMBC,Virginia,away,L,0,46,101,62,1,16,13,20,46,24,32,6,19,6,4,20,1,0,0,85,9,25,8,15,101,42,65,22,13,8,8,17,1,0,0
11/13/2022,UMBC,Loyola Maryland,away,L,0,47,61,48,6,13,7,13,47,24,30,7,19,6,2,19,1,0,0,53,4,14,13,18,61,27,37,10,16,6,2,18,1,0,0
11/17/2022,UMBC,Richmond,home,L,0,57,64,64,8,27,7,11,57,26,42,11,16,5,8,23,1,0,1,67,6,27,14,15,64,29,49,10,18,2,5,17,1,0,0
11/20/2022,UMBC,St. Francis Brooklyn,away,W,0,64,59,58,4,16,6,6,64,26,38,10,17,6,3,19,1,0,0,60,6,21,13,17,59,19,35,10,16,7,4,12,1,0,0
11/30/2022,UMBC,Lafayette,away,L,0,38,72,55,2,12,2,5,38,16,24,14,15,7,3,12,1,0,0,60,9,27,1,2,72,30,41,19,18,4,2,8,1,0,0
12/03/2022,UMBC,Temple,away,L,0,53,68,59,5,17,10,15,53,29,41,11,25,7,3,15,1,0,0,61,7,19,13,18,68,30,39,18,18,11,2,20,1,0,0
12/07/2022,UMBC,Houston,away,L,0,43,67,43,4,9,13,16,43,29,39,7,32,5,4,15,1,0,1,73,1,18,14,19,67,21,42,12,10,20,7,20,1,0,1
12/10/2022,UMBC,Mount St. Mary's,away,L,0,57,63,58,3,20,10,12,57,30,40,7,17,3,0,18,1,0,0,60,6,27,15,18,63,27,37,10,13,1,0,12,1,0,0
12/18/2022,UMBC,American,home,L,0,68,70,63,8,18,4,4,68,21,32,16,20,9,1,20,1,2,0,57,6,18,14,17,70,24,35,17,22,11,0,14,1,0,0
12/22/2022,UMBC,Hartford,away,W,0,76,52,67,5,19,9,18,76,30,45,14,11,11,0,14,1,0,0,56,6,24,8,13,52,25,36,12,20,3,2,17,1,0,0
12/29/2022,UMBC,Binghamton,home,W,0,73,69,64,5,14,8,12,73,27,39,12,15,6,5,13,1,0,0,68,6,19,5,9,69,23,35,16,15,6,2,15,1,0,0
01/01/2023,UMBC,Vermont,away,W,0,58,57,62,3,12,7,10,58,23,38,5,11,11,4,10,1,0,0,50,9,21,6,8,57,23,30,14,17,2,4,13,1,1,0
01/04/2023,UMBC,UAlbany,away,L,0,53,61,57,4,19,5,8,53,19,30,5,16,8,2,22,1,1,0,45,4,14,15,21,61,25,33,11,17,6,0,8,1,0,0
01/07/2023,UMBC,Bryant,home,W,0,69,60,49,4,9,15,20,69,27,32,15,20,13,4,15,1,0,0,58,7,20,9,13,60,21,31,13,20,9,2,17,1,0,0
01/14/2023,UMBC,Maine,away,L,0,54,71,56,5,13,7,12,54,20,29,13,10,7,3,9,1,0,0,57,8,18,3,4,71,28,36,23,10,5,1,10,1,0,0
01/18/2023,UMBC,UMass Lowell,home,W,0,76,59,57,3,13,15,18,76,24,36,11,12,9,3,11,1,0,0,50,6,14,9,14,59,16,21,13,15,7,3,17,1,1,0
01/21/2023,UMBC,New Hampshire,away,W,1,62,57,60,4,18,14,20,62,37,51,12,26,7,2,23,1,1,0,66,3,14,16,21,57,25,38,13,19,10,4,22,1,2,0
01/25/2023,UMBC,NJIT,home,W,0,61,60,46,3,5,10,11,61,23,29,9,20,5,3,14,1,0,0,59,7,18,7,13,60,17,31,13,16,8,1,9,1,0,0
01/28/2023,UMBC,Vermont,home,L,0,51,64,58,2,8,9,12,51,16,31,7,11,9,1,13,1,0,0,49,7,15,5,7,64,24,31,17,15,5,0,16,1,0,0
02/01/2023,UMBC,Binghamton,away,L,0,70,80,66,3,15,5,8,70,18,31,13,15,10,6,16,1,1,0,65,7,21,17,24,80,23,44,21,16,8,2,14,1,0,0
02/04/2023,UMBC,Maine,home,W,0,74,57,52,2,11,18,29,74,21,31,12,13,10,0,16,1,0,0,47,6,15,11,18,57,18,26,11,19,4,0,23,1,0,0
02/08/2023,UMBC,NJIT,away,W,0,72,69,55,0,6,16,21,72,25,36,5,15,4,5,13,1,0,0,60,5,14,12,17,69,16,27,13,11,10,2,16,1,2,0
02/11/2023,UMBC,Bryant,away,W,0,75,69,59,4,18,15,21,75,24,40,15,16,9,6,15,1,0,0,65,8,24,7,10,69,18,33,14,15,7,4,17,1,0,0
02/15/2023,UMBC,UAlbany,home,L,0,67,74,63,6,22,17,22,67,19,29,8,8,10,1,26,1,1,0,53,8,19,18,25,74,30,41,15,19,4,0,21,1,0,0
02/18/2023,UMBC,New Hampshire,home,W,0,90,43,66,15,27,9,11,90,32,46,19,13,9,2,10,1,0,0,52,5,13,6,8,43,19,25,12,19,5,2,19,1,0,0
02/22/2023,UMBC,UMass Lowell,away,L,0,64,67,58,3,12,13,19,64,27,36,17,15,2,2,17,1,0,0,59,5,16,18,25,67,28,39,14,12,11,2,16,1,0,0
03/01/2023,UMBC,NJIT,home,W,0,82,71,71,5,14,15,20,82,21,40,16,12,10,3,16,1,0,0,57,4,12,21,25,71,23,37,12,17,4,3,21,1,0,0
03/05/2023,UMBC,Vermont,away,L,0,63,75,53,4,10,9,14,63,18,29,6,11,1,3,14,1,0,0,59,5,16,6,10,75,20,31,17,6,5,5,11,1,0,0
11/07/2022,Maryland,George Mason,away,W,0,88,51,69,12,22,8,14,88,29,42,13,9,9,6,25,1,0,0,55,5,22,14,22,51,26,37,10,18,1,2,15,1,0,0
11/11/2022,Maryland,South Carolina,home,L,0,56,81,66,6,20,10,14,56,21,32,12,13,5,0,18,1,2,1,68,8,28,13,16,81,37,55,20,20,6,11,19,1,0,1
11/13/2022,Maryland,Fordham,home,W,0,83,76,60,4,11,23,28,83,37,47,18,16,9,4,17,1,0,0,80,12,36,10,11,76,25,42,15,15,6,2,21,1,1,0
11/16/2022,Maryland,Davidson,home,W,0,70,52,55,7,25,9,13,70,23,31,18,21,18,5,10,1,0,0,55,8,26,2,6,52,21,34,15,30,10,1,17,1,1,0
11/20/2022,Maryland,Baylor,away,W,0,73,68,57,8,15,13,16,73,29,43,16,19,2,2,19,1,0,0,69,6,29,12,22,68,19,37,18,10,10,1,18,1,1,0
11/25/2022,Maryland,DePaul,neutral,L,0,67,76,76,6,29,13,16,67,31,47,12,14,8,7,21,1,1,0,70,11,30,13,21,76,36,52,16,17,7,3,14,1,0,0
11/26/2022,Maryland,Towson,neutral,W,0,81,70,63,5,14,14,19,81,28,40,18,11,7,3,14,1,0,0,66,7,13,9,12,70,23,36,13,16,7,3,17,1,0,0
11/27/2022,Maryland,Pittsburgh,neutral,W,0,87,63,66,9,21,20,23,87,28,43,21,14,10,6,17,1,0,0,66,8,24,7,12,63,22,37,15,18,5,1,21,1,1,0
12/01/2022,Maryland,Notre Dame,away,W,0,74,72,70,4,16,14,17,74,24,41,11,13,9,3,15,1,0,0,62,6,17,10,15,72,24,37,18,18,7,5,17,1,0,0
12/04/2022,Maryland,Nebraska,home,L,0,67,90,60,4,16,15,18,67,22,34,11,17,6,1,21,1,0,0,60,12,25,18,22,90,26,35,21,17,4,3,16,1,0,0
12/08/2022,Maryland,Purdue,away,W,0,77,74,72,10,25,7,9,77,16,31,17,15,11,0,20,1,0,0,47,7,20,15,21,74,23,28,14,22,10,4,13,1,0,0
12/11/2022,Maryland,UConn,home,W,0,85,78,71,12,30,13,16,85,16,24,19,5,12,3,17,1,1,0,58,3,10,13,15,78,35,46,21,22,2,3,15,1,0,0
12/21/2022,Maryland,Purdue Fort Wayne,away,W,0,88,51,69,9,16,13,14,88,28,44,20,10,13,10,9,1,0,0,61,6,20,7,9,51,21,36,6,19,3,4,12,1,0,0
12/30/2022,Maryland,Minnesota,home,W,0,107,85,79,7,18,16,23,107,24,34,21,6,13,2,18,1,0,0,71,6,18,11,15,85,29,43,19,23,1,1,18,1,0,0
01/02/2023,Maryland,Rutgers,away,W,0,78,67,70,8,20,12,16,78,18,33,22,10,13,3,14,1,0,0,55,5,12,10,14,67,26,39,13,22,3,4,12,1,0,0
01/07/2023,Maryland,Michigan St.,home,W,0,94,85,63,6,14,20,23,94,28,37,20,10,9,5,12,1,0,0,76,19,44,6,12,85,21,41,19,15,6,1,21,1,0,0
01/12/2023,Maryland,Indiana,away,L,0,61,68,57,6,18,13,18,61,21,29,11,16,10,1,20,1,0,0,49,6,15,12,21,68,31,37,15,19,12,4,15,1,1,0
01/15/2023,Maryland,Rutgers,home,W,0,80,56,79,10,25,6,8,80,25,41,24,11,14,1,18,1,0,1,53,5,13,17,20,56,32,42,11,23,9,5,17,1,0,1
01/19/2023,Maryland,Wisconsin,away,W,0,77,64,61,8,18,11,14,77,24,34,16,13,12,4,16,1,0,0,60,10,24,4,7,64,22,32,21,21,7,2,14,1,0,0
01/22/2023,Maryland,Nebraska,away,W,0,69,54,66,4,18,25,37,69,33,47,10,10,11,5,22,1,0,0,62,5,27,11,20,54,40,56,11,22,2,3,27,1,1,0
01/26/2023,Maryland,Michigan,home,W,0,72,64,55,6,11,18,22,72,23,31,13,18,10,2,17,1,1,0,54,7,20,13,16,64,26,34,12,24,6,2,20,1,2,0
01/30/2023,Maryland,Penn St.,home,W,0,87,66,60,8,23,15,16,87,24,36,23,19,10,1,15,1,0,0,59,6,17,10,13,66,16,28,14,19,12,1,16,1,0,1
02/02/2023,Maryland,Iowa,away,L,0,82,96,71,2,18,20,25,82,25,40,13,18,13,2,25,1,0,0,60,7,21,15,23,96,29,33,27,19,10,3,17,1,0,0
02/05/2023,Maryland,Ohio St.,home,W,0,90,54,65,6,12,16,18,90,29,40,18,15,15,3,11,1,0,0,62,6,23,6,8,54,21,33,10,24,5,1,22,1,2,0
02/09/2023,Maryland,Northwestern,away,W,0,79,54,61,8,22,15,22,79,35,45,20,15,14,4,14,1,0,0,63,2,18,8,8,54,25,30,19,17,9,3,14,1,0,0
02/12/2023,Maryland,Illinois,home,W,0,82,71,68,0,17,18,18,82,18,32,18,13,18,3,15,1,0,0,55,12,22,9,11,71,22,35,13,25,6,2,14,1,1,0
02/18/2023,Maryland,Michigan St.,away,W,0,66,61,53,4,14,24,37,66,32,40,13,17,9,3,22,1,1,0,59,8,31,15,24,61,31,42,18,19,8,4,24,1,0,0
02/21/2023,Maryland,Iowa,home,W,0,96,68,71,14,26,14,15,96,26,39,19,12,15,1,14,1,0,0,66,11,38,11,15,68,23,42,14,24,5,3,14,1,0,0
02/24/2023,Maryland,Ohio St.,away,W,0,76,74,61,7,20,11,14,76,25,31,12,12,4,4,16,1,1,0,63,8,21,8,20,74,27,42,20,16,7,0,16,1,0,0
03/03/2023,Maryland,Illinois,neutral,W,0,73,58,66,4,16,9,9,73,20,38,20,10,6,3,12,1,0,0,59,5,16,5,8,58,18,35,12,16,4,6,15,1,0,0
03/04/2023,Maryland,Iowa,neutral,L,0,84,89,59,8,23,20,24,84,27,34,21,12,6,3,19,1,0,0,68,15,40,12,15,89,26,37,24,12,6,4,21,1,0,0
11/07/2022,UMass Lowell,Boston College,away,L,0,53,81,47,7,17,14,18,53,18,24,10,27,9,3,21,1,0,1,63,3,12,12,24,81,28,45,19,22,18,7,23,1,0,1
11/11/2022,UMass Lowell,Indiana,away,L,0,37,93,49,4,21,7,12,37,24,34,5,25,4,4,20,1,0,0,73,5,22,12,20,93,27,45,15,9,16,5,13,1,0,0
11/16/2022,UMass Lowell,Boston U.,home,L,0,43,63,55,3,19,14,18,43,17,31,7,17,14,3,15,1,1,0,52,5,14,8,10,63,31,42,17,24,6,6,16,1,0,0
11/19/2022,UMass Lowell,Brown,home,L,0,56,67,51,1,10,13,16,56,21,32,12,30,12,1,17,1,0,0,55,3,20,14,19,67,20,30,12,22,22,4,11,1,0,1
11/22/2022,UMass Lowell,Massachusetts,home,L,0,53,71,53,4,17,9,12,53,20,31,11,23,9,2,14,1,0,1,59,6,13,15,17,71,24,39,17,20,8,3,17,1,0,0
11/30/2022,UMass Lowell,Harvard,away,L,0,66,86,49,9,19,11,17,66,17,25,11,28,9,2,19,1,0,1,55,6,16,22,24,86,22,32,11,21,15,3,21,1,0,0
12/03/2022,UMass Lowell,FDU,away,L,0,48,62,53,5,14,13,17,48,20,32,5,13,5,8,16,1,0,0,54,4,10,10,14,62,29,42,12,15,3,4,15,1,0,0
12/07/2022,UMass Lowell,Central Conn. St.,home,W,0,60,47,50,5,12,17,22,60,25,37,10,17,7,5,17,1,0,0,60,2,12,3,7,47,21,36,7,17,5,4,20,1,1,0
12/11/2022,UMass Lowell,Holy Cross,home,L,0,57,62,51,7,23,4,9,57,25,33,16,20,6,3,18,1,1,0,56,4,12,12,15,62,21,30,17,13,6,0,10,1,0,0
12/23/2022,UMass Lowell,Towson,away,L,0,40,66,61,5,23,7,9,40,22,40,5,24,6,4,16,1,1,1,56,1,11,13,17,66,30,38,10,17,10,7,13,1,0,0
01/01/2023,UMass Lowell,NJIT,home,L,0,56,60,52,2,16,20,23,56,18,26,11,9,4,3,20,1,0,0,42,3,10,15,20,60,29,36,8,20,3,2,21,1,0,0
01/04/2023,UMass Lowell,Maine,away,L,1,63,70,65,2,14,9,13,63,23,37,11,15,6,3,23,1,2,0,56,7,22,15,22,70,27,40,15,13,8,3,15,1,0,0
01/07/2023,UMass Lowell,UAlbany,home,L,0,38,62,50,1,17,7,9,38,16,26,8,14,2,6,14,1,0,0,53,7,12,7,8,62,26,40,17,14,11,3,10,1,0,0
01/11/2023,UMass Lowell,Vermont,away,L,0,37,42,44,5,17,8,10,37,18,30,4,16,5,5,10,1,0,0,48,1,13,5,10,42,20,35,10,15,8,3,12,1,0,0
01/14/2023,UMass Lowell,Binghamton,home,L,0,68,77,58,6,15,14,22,68,21,32,13,19,10,3,21,1,0,1,53,9,16,20,31,77,26,37,18,20,11,0,24,1,1,0
01/18/2023,UMass Lowell,UMBC,away,L,0,59,76,50,6,14,9,14,59,16,21,13,15,7,3,17,1,1,0,57,3,13,15,18,76,24,36,11,12,9,3,11,1,0,0
01/22/2023,UMass Lowell,Bryant,away,W,0,76,63,57,8,20,8,12,76,25,33,16,14,5,5,12,1,0,0,59,5,19,10,10,63,20,30,10,13,7,2,13,1,0,0
01/25/2023,UMass Lowell,Maine,home,L,0,50,61,47,1,8,13,18,50,27,33,8,17,9,7,13,1,0,0,58,6,21,5,11,61,25,35,12,14,8,1,14,1,0,0
01/28/2023,UMass Lowell,New Hampshire,home,L,0,51,56,60,8,28,13,21,51,27,43,12,15,8,2,26,1,2,0,50,2,17,30,35,56,34,48,5,18,7,3,18,1,1,0
02/01/2023,UMass Lowell,UAlbany,away,L,0,49,57,49,5,14,8,9,49,26,34,8,18,2,5,15,1,0,0,58,5,14,14,22,57,24,41,10,10,9,2,12,1,0,0
02/04/2023,UMass Lowell,NJIT,away,L,0,50,68,49,4,17,8,9,50,17,20,7,18,6,3,17,1,0,0,46,6,12,20,24,68,27,37,12,21,8,3,9,1,0,0
02/11/2023,UMass Lowell,Vermont,home,L,0,39,58,55,3,14,10,12,39,26,43,4,13,3,5,11,1,0,0,60,6,14,6,7,58,26,38,15,7,5,4,13,1,0,0
02/15/2023,UMass Lowell,Bryant,home,L,0,54,63,50,4,22,16,17,54,23,35,14,22,10,2,21,1,1,0,49,5,17,20,28,63,20,31,8,16,13,1,15,1,0,0
02/18/2023,UMass Lowell,Binghamton,away,W,0,62,55,49,5,14,17,21,62,26,34,7,18,8,4,10,1,0,0,58,4,9,5,7,55,22,32,14,17,8,7,21,1,0,0
02/22/2023,UMass Lowell,UMBC,home,W,0,67,64,59,5,16,18,25,67,28,39,14,12,11,2,16,1,0,0,58,3,12,13,19,64,27,36,17,15,2,2,17,1,0,0
02/25/2023,UMass Lowell,New Hampshire,away,W,0,55,49,45,3,15,16,23,55,34,41,8,16,5,1,14,1,1,1,65,3,22,10,18,49,22,40,11,12,8,2,19,1,0,0
